"CIK","CompanyName","EIN","StateOfIncorp","FiscalYearEnd","Type","Act","FileNo","FilmNo","BusinessAddress","MailingAddress","Filings","Format","Description","Filing Date","File/Film Num.","Link"
"0001812725","BLACKSTONE / GSO GLOBAL DYNAMIC CREDIT MASTER FUNDCIK#:0001812725 (see all company filings)","","","","","","","","","","40-APP/A","Documents","[Amend] Application for exemption and other relief filed under the Investment Company Act of 1940 Acc-no: 0001193125-22-145949 (40 Act)  Size: 1 MB","2022-05-10","","https://www.sec.gov/Archives/edgar/data/1812725/000119312522145949/0001193125-22-145949-index.htm"
"0001812725","BLACKSTONE / GSO GLOBAL DYNAMIC CREDIT MASTER FUNDCIK#:0001812725 (see all company filings)","","","","","","","","","","40-APP/A","Documents","[Amend] Application for exemption and other relief filed under the Investment Company Act of 1940 Acc-no: 0001193125-22-134795 (40 Act)  Size: 1 MB","2022-05-02","","https://www.sec.gov/Archives/edgar/data/1812725/000119312522134795/0001193125-22-134795-index.htm"
"0001812725","BLACKSTONE / GSO GLOBAL DYNAMIC CREDIT MASTER FUNDCIK#:0001812725 (see all company filings)","","","","","","","","","","40-APP","Documents","Application for exemption and other relief filed under the Investment Company Act of 1940 Acc-no: 0001193125-22-097841 (40 Act)  Size: 1 MB","2022-04-07","","https://www.sec.gov/Archives/edgar/data/1812725/000119312522097841/0001193125-22-097841-index.htm"
"0001812725","BLACKSTONE / GSO GLOBAL DYNAMIC CREDIT MASTER FUNDCIK#:0001812725 (see all company filings)","","","","","","","","","","40-APP/A","Documents","[Amend] Application for exemption and other relief filed under the Investment Company Act of 1940 Acc-no: 0001193125-21-216739 (40 Act)  Size: 1 MB","2021-07-16","","https://www.sec.gov/Archives/edgar/data/1812725/000119312521216739/0001193125-21-216739-index.htm"
"0001812725","BLACKSTONE / GSO GLOBAL DYNAMIC CREDIT MASTER FUNDCIK#:0001812725 (see all company filings)","","","","","","","","","","40-APP/A","Documents","[Amend] Application for exemption and other relief filed under the Investment Company Act of 1940 Acc-no: 0001193125-21-050790 (40 Act)  Size: 1 MB","2021-02-22","","https://www.sec.gov/Archives/edgar/data/1812725/000119312521050790/0001193125-21-050790-index.htm"
"0001812725","BLACKSTONE / GSO GLOBAL DYNAMIC CREDIT MASTER FUNDCIK#:0001812725 (see all company filings)","","","","","","","","","","40-APP","Documents","Application for exemption and other relief filed under the Investment Company Act of 1940 Acc-no: 0001193125-20-170392 (40 Act)  Size: 995 KB","2020-06-16","","https://www.sec.gov/Archives/edgar/data/1812725/000119312520170392/0001193125-20-170392-index.htm"
"0001812795","Blackstone Capital Opportunities Fund IV LPCIK#:0001812795 (see all company filings)","","","","","","","","","","40-APP/A","Documents","[Amend] Application for exemption and other relief filed under the Investment Company Act of 1940 Acc-no: 0001193125-25-093651 (IC Act)  Size: 946 KB","2025-04-24","","https://www.sec.gov/Archives/edgar/data/1812795/000119312525093651/0001193125-25-093651-index.htm"
"0001812795","Blackstone Capital Opportunities Fund IV LPCIK#:0001812795 (see all company filings)","","","","","","","","","","40-APP/A","Documents","[Amend] Application for exemption and other relief filed under the Investment Company Act of 1940 Acc-no: 0001193125-25-079181 (IC Act)  Size: 862 KB","2025-04-11","","https://www.sec.gov/Archives/edgar/data/1812795/000119312525079181/0001193125-25-079181-index.htm"
"0001812795","Blackstone Capital Opportunities Fund IV LPCIK#:0001812795 (see all company filings)","","","","","","","","","","40-APP","Documents","Application for exemption and other relief filed under the Investment Company Act of 1940 Acc-no: 0001193125-25-054849 (IC Act)  Size: 693 KB","2025-03-14","","https://www.sec.gov/Archives/edgar/data/1812795/000119312525054849/0001193125-25-054849-index.htm"
"0001812795","Blackstone Capital Opportunities Fund IV LPCIK#:0001812795 (see all company filings)","","","","","","","","","","40-APP/A","Documents","[Amend] Application for exemption and other relief filed under the Investment Company Act of 1940 Acc-no: 0001193125-22-145949 (40 Act)  Size: 1 MB","2022-05-10","","https://www.sec.gov/Archives/edgar/data/1812795/000119312522145949/0001193125-22-145949-index.htm"
"0001812795","Blackstone Capital Opportunities Fund IV LPCIK#:0001812795 (see all company filings)","","","","","","","","","","40-APP/A","Documents","[Amend] Application for exemption and other relief filed under the Investment Company Act of 1940 Acc-no: 0001193125-22-134795 (40 Act)  Size: 1 MB","2022-05-02","","https://www.sec.gov/Archives/edgar/data/1812795/000119312522134795/0001193125-22-134795-index.htm"
"0001812795","Blackstone Capital Opportunities Fund IV LPCIK#:0001812795 (see all company filings)","","","","","","","","","","40-APP","Documents","Application for exemption and other relief filed under the Investment Company Act of 1940 Acc-no: 0001193125-22-097841 (40 Act)  Size: 1 MB","2022-04-07","","https://www.sec.gov/Archives/edgar/data/1812795/000119312522097841/0001193125-22-097841-index.htm"
"0001812795","Blackstone Capital Opportunities Fund IV LPCIK#:0001812795 (see all company filings)","","","","","","","","","","40-APP/A","Documents","[Amend] Application for exemption and other relief filed under the Investment Company Act of 1940 Acc-no: 0001193125-21-216739 (40 Act)  Size: 1 MB","2021-07-16","","https://www.sec.gov/Archives/edgar/data/1812795/000119312521216739/0001193125-21-216739-index.htm"
"0001812795","Blackstone Capital Opportunities Fund IV LPCIK#:0001812795 (see all company filings)","","","","","","","","","","40-APP/A","Documents","[Amend] Application for exemption and other relief filed under the Investment Company Act of 1940 Acc-no: 0001193125-21-050790 (40 Act)  Size: 1 MB","2021-02-22","","https://www.sec.gov/Archives/edgar/data/1812795/000119312521050790/0001193125-21-050790-index.htm"
"0001812795","Blackstone Capital Opportunities Fund IV LPCIK#:0001812795 (see all company filings)","","","","","","","","","","D/A","Documents","[Amend] Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001812795-21-000002 (33 Act)  Size: 18 KB","2021-01-15","","https://www.sec.gov/Archives/edgar/data/1812795/000181279521000002/0001812795-21-000002-index.htm"
"0001812795","Blackstone Capital Opportunities Fund IV LPCIK#:0001812795 (see all company filings)","","","","","","","","","","40-APP","Documents","Application for exemption and other relief filed under the Investment Company Act of 1940 Acc-no: 0001193125-20-170392 (40 Act)  Size: 995 KB","2020-06-16","","https://www.sec.gov/Archives/edgar/data/1812795/000119312520170392/0001193125-20-170392-index.htm"
"0001812795","Blackstone Capital Opportunities Fund IV LPCIK#:0001812795 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001812795-20-000003 (33 Act)  Size: 16 KB","2020-06-15","","https://www.sec.gov/Archives/edgar/data/1812795/000181279520000003/0001812795-20-000003-index.htm"
"0001812870","Blackstone CLO Management LLC (Management Series)CIK#:0001812870 (see all company filings)","","","","","","","","","","40-APP/A","Documents","[Amend] Application for exemption and other relief filed under the Investment Company Act of 1940 Acc-no: 0001193125-25-093651 (IC Act)  Size: 946 KB","2025-04-24","","https://www.sec.gov/Archives/edgar/data/1812870/000119312525093651/0001193125-25-093651-index.htm"
"0001812870","Blackstone CLO Management LLC (Management Series)CIK#:0001812870 (see all company filings)","","","","","","","","","","40-APP/A","Documents","[Amend] Application for exemption and other relief filed under the Investment Company Act of 1940 Acc-no: 0001193125-25-079181 (IC Act)  Size: 862 KB","2025-04-11","","https://www.sec.gov/Archives/edgar/data/1812870/000119312525079181/0001193125-25-079181-index.htm"
"0001812870","Blackstone CLO Management LLC (Management Series)CIK#:0001812870 (see all company filings)","","","","","","","","","","40-APP","Documents","Application for exemption and other relief filed under the Investment Company Act of 1940 Acc-no: 0001193125-25-054849 (IC Act)  Size: 693 KB","2025-03-14","","https://www.sec.gov/Archives/edgar/data/1812870/000119312525054849/0001193125-25-054849-index.htm"
"0001812870","Blackstone CLO Management LLC (Management Series)CIK#:0001812870 (see all company filings)","","","","","","","","","","40-APP/A","Documents","[Amend] Application for exemption and other relief filed under the Investment Company Act of 1940 Acc-no: 0001193125-22-145949 (40 Act)  Size: 1 MB","2022-05-10","","https://www.sec.gov/Archives/edgar/data/1812870/000119312522145949/0001193125-22-145949-index.htm"
"0001812870","Blackstone CLO Management LLC (Management Series)CIK#:0001812870 (see all company filings)","","","","","","","","","","40-APP/A","Documents","[Amend] Application for exemption and other relief filed under the Investment Company Act of 1940 Acc-no: 0001193125-22-134795 (40 Act)  Size: 1 MB","2022-05-02","","https://www.sec.gov/Archives/edgar/data/1812870/000119312522134795/0001193125-22-134795-index.htm"
"0001812870","Blackstone CLO Management LLC (Management Series)CIK#:0001812870 (see all company filings)","","","","","","","","","","40-APP","Documents","Application for exemption and other relief filed under the Investment Company Act of 1940 Acc-no: 0001193125-22-097841 (40 Act)  Size: 1 MB","2022-04-07","","https://www.sec.gov/Archives/edgar/data/1812870/000119312522097841/0001193125-22-097841-index.htm"
"0001812870","Blackstone CLO Management LLC (Management Series)CIK#:0001812870 (see all company filings)","","","","","","","","","","40-APP/A","Documents","[Amend] Application for exemption and other relief filed under the Investment Company Act of 1940 Acc-no: 0001193125-21-216739 (40 Act)  Size: 1 MB","2021-07-16","","https://www.sec.gov/Archives/edgar/data/1812870/000119312521216739/0001193125-21-216739-index.htm"
"0001812870","Blackstone CLO Management LLC (Management Series)CIK#:0001812870 (see all company filings)","","","","","","","","","","40-APP/A","Documents","[Amend] Application for exemption and other relief filed under the Investment Company Act of 1940 Acc-no: 0001193125-21-050790 (40 Act)  Size: 1 MB","2021-02-22","","https://www.sec.gov/Archives/edgar/data/1812870/000119312521050790/0001193125-21-050790-index.htm"
"0001812870","Blackstone CLO Management LLC (Management Series)CIK#:0001812870 (see all company filings)","","","","","","","","","","40-APP","Documents","Application for exemption and other relief filed under the Investment Company Act of 1940 Acc-no: 0001193125-20-170392 (40 Act)  Size: 995 KB","2020-06-16","","https://www.sec.gov/Archives/edgar/data/1812870/000119312520170392/0001193125-20-170392-index.htm"
"0001814284","Blackstone Capital Opportunities Fund IV EEA SCSpCIK#:0001814284 (see all company filings)","","","","","","","","","","D/A","Documents","[Amend] Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001814284-21-000002 (33 Act)  Size: 18 KB","2021-01-15","","https://www.sec.gov/Archives/edgar/data/1814284/000181428421000002/0001814284-21-000002-index.htm"
"0001814284","Blackstone Capital Opportunities Fund IV EEA SCSpCIK#:0001814284 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001814284-20-000001 (33 Act)  Size: 16 KB","2020-06-15","","https://www.sec.gov/Archives/edgar/data/1814284/000181428420000001/0001814284-20-000001-index.htm"
"0001814286","Blackstone Capital Opportunities Fund IV EEA Feeder SCSpCIK#:0001814286 (see all company filings)","","","","","","","","","","D/A","Documents","[Amend] Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001814286-21-000002 (33 Act)  Size: 18 KB","2021-01-15","","https://www.sec.gov/Archives/edgar/data/1814286/000181428621000002/0001814286-21-000002-index.htm"
"0001814286","Blackstone Capital Opportunities Fund IV EEA Feeder SCSpCIK#:0001814286 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001814286-20-000001 (33 Act)  Size: 16 KB","2020-06-15","","https://www.sec.gov/Archives/edgar/data/1814286/000181428620000001/0001814286-20-000001-index.htm"
"0001814324","Blackstone Capital Opportunities Feeder Fund IV LPCIK#:0001814324 (see all company filings)","","","","","","","","","","D/A","Documents","[Amend] Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001814324-21-000002 (33 Act)  Size: 18 KB","2021-01-15","","https://www.sec.gov/Archives/edgar/data/1814324/000181432421000002/0001814324-21-000002-index.htm"
"0001814324","Blackstone Capital Opportunities Feeder Fund IV LPCIK#:0001814324 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001814324-20-000001 (33 Act)  Size: 16 KB","2020-06-15","","https://www.sec.gov/Archives/edgar/data/1814324/000181432420000001/0001814324-20-000001-index.htm"
"0001814583","Blackstone Bodyguard Partners L.P.CIK#:0001814583 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001814583-20-000001 (33 Act)  Size: 13 KB","2020-06-12","","https://www.sec.gov/Archives/edgar/data/1814583/000181458320000001/0001814583-20-000001-index.htm"
"0001814973","Blackstone Growth (Lux) SCSpCIK#:0001814973 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001814973-20-000001 (33 Act)  Size: 14 KB","2020-07-13","","https://www.sec.gov/Archives/edgar/data/1814973/000181497320000001/0001814973-20-000001-index.htm"
"0001815050","Blackstone Growth L.P.CIK#:0001815050 (see all company filings)","","","","","","","","","","D/A","Documents","[Amend] Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001815050-21-000001 (33 Act)  Size: 17 KB","2021-01-15","","https://www.sec.gov/Archives/edgar/data/1815050/000181505021000001/0001815050-21-000001-index.htm"
"0001815050","Blackstone Growth L.P.CIK#:0001815050 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001815050-20-000001 (33 Act)  Size: 16 KB","2020-07-13","","https://www.sec.gov/Archives/edgar/data/1815050/000181505020000001/0001815050-20-000001-index.htm"
"0001817675","Blackstone Life Sciences V Access Fund, L.P.CIK#:0001817675 (see all company filings)","","","","","","","","","","D/A","Documents","[Amend] Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001817675-20-000002 (33 Act)  Size: 16 KB","2020-09-18","","https://www.sec.gov/Archives/edgar/data/1817675/000181767520000002/0001817675-20-000002-index.htm"
"0001817675","Blackstone Life Sciences V Access Fund, L.P.CIK#:0001817675 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001817675-20-000001 (33 Act)  Size: 16 KB","2020-07-10","","https://www.sec.gov/Archives/edgar/data/1817675/000181767520000001/0001817675-20-000001-index.htm"
"0001818071","Blackstone Growth Access Fund (Offshore), L.P.CIK#:0001818071 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001818071-20-000001 (33 Act)  Size: 12 KB","2020-07-28","","https://www.sec.gov/Archives/edgar/data/1818071/000181807120000001/0001818071-20-000001-index.htm"
"0001818073","Blackstone Growth Access Fund, L.P.CIK#:0001818073 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001818073-20-000001 (33 Act)  Size: 16 KB","2020-07-28","","https://www.sec.gov/Archives/edgar/data/1818073/000181807320000001/0001818073-20-000001-index.htm"
"0001821640","Blackstone Total Alternatives Solution VII (iCapital), L.P.CIK#:0001821640 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0000897069-20-000366 (33 Act)  Size: 7 KB","2020-09-01","","https://www.sec.gov/Archives/edgar/data/1821640/000089706920000366/0000897069-20-000366-index.htm"
"0001821642","Blackstone Partners Offshore Fund Ltd. (Class DD Shares)CIK#:0001821642 (see all company filings)","","","","","","","","","","D/A","Documents","[Amend] Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0000902664-24-005186 (33 Act)  Size: 8 KB","2024-08-16","","https://www.sec.gov/Archives/edgar/data/1821642/000090266424005186/0000902664-24-005186-index.htm"
"0001821642","Blackstone Partners Offshore Fund Ltd. (Class DD Shares)CIK#:0001821642 (see all company filings)","","","","","","","","","","D/A","Documents","[Amend] Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0000902664-23-004522 (33 Act)  Size: 8 KB","2023-08-18","","https://www.sec.gov/Archives/edgar/data/1821642/000090266423004522/0000902664-23-004522-index.htm"
"0001821642","Blackstone Partners Offshore Fund Ltd. (Class DD Shares)CIK#:0001821642 (see all company filings)","","","","","","","","","","D/A","Documents","[Amend] Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0000902664-22-004048 (33 Act)  Size: 8 KB","2022-08-19","","https://www.sec.gov/Archives/edgar/data/1821642/000090266422004048/0000902664-22-004048-index.htm"
"0001821642","Blackstone Partners Offshore Fund Ltd. (Class DD Shares)CIK#:0001821642 (see all company filings)","","","","","","","","","","D/A","Documents","[Amend] Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0000902664-21-003961 (33 Act)  Size: 8 KB","2021-08-20","","https://www.sec.gov/Archives/edgar/data/1821642/000090266421003961/0000902664-21-003961-index.htm"
"0001821642","Blackstone Partners Offshore Fund Ltd. (Class DD Shares)CIK#:0001821642 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0000902664-20-003155 (33 Act)  Size: 8 KB","2020-08-21","","https://www.sec.gov/Archives/edgar/data/1821642/000090266420003155/0000902664-20-003155-index.htm"
"0001824273","Blackstone Growth (I - Feeder) L.P.CIK#:0001824273 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001824273-20-000001 (33 Act)  Size: 14 KB","2020-09-10","","https://www.sec.gov/Archives/edgar/data/1824273/000182427320000001/0001824273-20-000001-index.htm"
"0001824628","Blackstone BioMed Life Science Real Estate L.P.CIK#:0001824628 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001824628-20-000001 (33 Act)  Size: 23 KB","2020-10-14","","https://www.sec.gov/Archives/edgar/data/1824628/000182462820000001/0001824628-20-000001-index.htm"
"0001825045","Blackstone Wave Issuer L.L.C.CIK#:0001825045 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001825045-20-000002 (33 Act)  Size: 8 KB","2020-09-30","","https://www.sec.gov/Archives/edgar/data/1825045/000182504520000002/0001825045-20-000002-index.htm"
"0001825387","Blackstone BioMed Life Science Real Estate - LR L.P.CIK#:0001825387 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001825387-20-000001 (33 Act)  Size: 23 KB","2020-10-14","","https://www.sec.gov/Archives/edgar/data/1825387/000182538720000001/0001825387-20-000001-index.htm"
"0001825978","Blackstone Tactical Opportunities Fund - FD L.P.CIK#:0001825978 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000950170-24-026471 (34 Act)  Size: 38 KB","2024-03-05","","https://www.sec.gov/Archives/edgar/data/1825978/000095017024026471/0000950170-24-026471-index.htm"
"0001825978","Blackstone Tactical Opportunities Fund - FD L.P.CIK#:0001825978 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-23-020551 (34 Act)  Size: 39 KB","2023-12-05","","https://www.sec.gov/Archives/edgar/data/1825978/000089924323020551/0000899243-23-020551-index.htm"
"0001825978","Blackstone Tactical Opportunities Fund - FD L.P.CIK#:0001825978 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-23-018186 (34 Act)  Size: 25 KB","2023-08-16","","https://www.sec.gov/Archives/edgar/data/1825978/000089924323018186/0000899243-23-018186-index.htm"
"0001825978","Blackstone Tactical Opportunities Fund - FD L.P.CIK#:0001825978 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-23-007542 (34 Act)  Size: 49 KB","2023-03-08","","https://www.sec.gov/Archives/edgar/data/1825978/000089924323007542/0000899243-23-007542-index.htm"
"0001825978","Blackstone Tactical Opportunities Fund - FD L.P.CIK#:0001825978 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-22-016474 (34 Act)  Size: 29 KB","2022-05-03","","https://www.sec.gov/Archives/edgar/data/1825978/000089924322016474/0000899243-22-016474-index.htm"
"0001825978","Blackstone Tactical Opportunities Fund - FD L.P.CIK#:0001825978 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-21-045285 (34 Act)  Size: 26 KB","2021-11-18","","https://www.sec.gov/Archives/edgar/data/1825978/000089924321045285/0000899243-21-045285-index.htm"
"0001825978","Blackstone Tactical Opportunities Fund - FD L.P.CIK#:0001825978 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-21-036119 (34 Act)  Size: 49 KB","2021-09-15","","https://www.sec.gov/Archives/edgar/data/1825978/000089924321036119/0000899243-21-036119-index.htm"
"0001825978","Blackstone Tactical Opportunities Fund - FD L.P.CIK#:0001825978 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-21-034287 (34 Act)  Size: 26 KB","2021-08-26","","https://www.sec.gov/Archives/edgar/data/1825978/000089924321034287/0000899243-21-034287-index.htm"
"0001825978","Blackstone Tactical Opportunities Fund - FD L.P.CIK#:0001825978 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-21-024556 (34 Act)  Size: 26 KB","2021-06-17","","https://www.sec.gov/Archives/edgar/data/1825978/000089924321024556/0000899243-21-024556-index.htm"
"0001825978","Blackstone Tactical Opportunities Fund - FD L.P.CIK#:0001825978 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-21-023349 (34 Act)  Size: 26 KB","2021-06-11","","https://www.sec.gov/Archives/edgar/data/1825978/000089924321023349/0000899243-21-023349-index.htm"
"0001825978","Blackstone Tactical Opportunities Fund - FD L.P.CIK#:0001825978 (see all company filings)","","","","","","","","","","4/A","Documents","[Amend] Statement of changes in beneficial ownership of securities Acc-no: 0000899243-21-017225 (34 Act)  Size: 38 KB","2021-04-28","","https://www.sec.gov/Archives/edgar/data/1825978/000089924321017225/0000899243-21-017225-index.htm"
"0001825978","Blackstone Tactical Opportunities Fund - FD L.P.CIK#:0001825978 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-21-007221 (34 Act)  Size: 37 KB","2021-02-18","","https://www.sec.gov/Archives/edgar/data/1825978/000089924321007221/0000899243-21-007221-index.htm"
"0001825978","Blackstone Tactical Opportunities Fund - FD L.P.CIK#:0001825978 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-21-005534 (34 Act)  Size: 32 KB","2021-02-09","","https://www.sec.gov/Archives/edgar/data/1825978/000089924321005534/0000899243-21-005534-index.htm"
"0001826416","Blackstone Freeze Parent L.P.CIK#:0001826416 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-21-045285 (34 Act)  Size: 26 KB","2021-11-18","","https://www.sec.gov/Archives/edgar/data/1826416/000089924321045285/0000899243-21-045285-index.htm"
"0001826416","Blackstone Freeze Parent L.P.CIK#:0001826416 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-21-034287 (34 Act)  Size: 26 KB","2021-08-26","","https://www.sec.gov/Archives/edgar/data/1826416/000089924321034287/0000899243-21-034287-index.htm"
"0001826416","Blackstone Freeze Parent L.P.CIK#:0001826416 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-21-024556 (34 Act)  Size: 26 KB","2021-06-17","","https://www.sec.gov/Archives/edgar/data/1826416/000089924321024556/0000899243-21-024556-index.htm"
"0001826416","Blackstone Freeze Parent L.P.CIK#:0001826416 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-21-023349 (34 Act)  Size: 26 KB","2021-06-11","","https://www.sec.gov/Archives/edgar/data/1826416/000089924321023349/0000899243-21-023349-index.htm"
"0001826416","Blackstone Freeze Parent L.P.CIK#:0001826416 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-21-005534 (34 Act)  Size: 32 KB","2021-02-09","","https://www.sec.gov/Archives/edgar/data/1826416/000089924321005534/0000899243-21-005534-index.htm"
"0001826416","Blackstone Freeze Parent L.P.CIK#:0001826416 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001359335-20-000003 (33 Act)  Size: 12 KB","2020-10-16","","https://www.sec.gov/Archives/edgar/data/1826416/000135933520000003/0001359335-20-000003-index.htm"
"0001826419","Blackstone Tactical Opportunities Associates III - NQ L.P.CIK#:0001826419 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000950170-24-026471 (34 Act)  Size: 38 KB","2024-03-05","","https://www.sec.gov/Archives/edgar/data/1826419/000095017024026471/0000950170-24-026471-index.htm"
"0001826419","Blackstone Tactical Opportunities Associates III - NQ L.P.CIK#:0001826419 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-23-020551 (34 Act)  Size: 39 KB","2023-12-05","","https://www.sec.gov/Archives/edgar/data/1826419/000089924323020551/0000899243-23-020551-index.htm"
"0001826419","Blackstone Tactical Opportunities Associates III - NQ L.P.CIK#:0001826419 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-23-018186 (34 Act)  Size: 25 KB","2023-08-16","","https://www.sec.gov/Archives/edgar/data/1826419/000089924323018186/0000899243-23-018186-index.htm"
"0001826419","Blackstone Tactical Opportunities Associates III - NQ L.P.CIK#:0001826419 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-23-007542 (34 Act)  Size: 49 KB","2023-03-08","","https://www.sec.gov/Archives/edgar/data/1826419/000089924323007542/0000899243-23-007542-index.htm"
"0001826419","Blackstone Tactical Opportunities Associates III - NQ L.P.CIK#:0001826419 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-22-016476 (34 Act)  Size: 29 KB","2022-05-03","","https://www.sec.gov/Archives/edgar/data/1826419/000089924322016476/0000899243-22-016476-index.htm"
"0001826419","Blackstone Tactical Opportunities Associates III - NQ L.P.CIK#:0001826419 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-21-045285 (34 Act)  Size: 26 KB","2021-11-18","","https://www.sec.gov/Archives/edgar/data/1826419/000089924321045285/0000899243-21-045285-index.htm"
"0001826419","Blackstone Tactical Opportunities Associates III - NQ L.P.CIK#:0001826419 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-21-036119 (34 Act)  Size: 49 KB","2021-09-15","","https://www.sec.gov/Archives/edgar/data/1826419/000089924321036119/0000899243-21-036119-index.htm"
"0001826419","Blackstone Tactical Opportunities Associates III - NQ L.P.CIK#:0001826419 (see all company filings)","","","","","","","","","","4","Documents","Statement of changes in beneficial ownership of securities Acc-no: 0000899243-21-034287 (34 Act)  Size: 26 KB","2021-08-26","","https://www.sec.gov/Archives/edgar/data/1826419/000089924321034287/0000899243-21-034287-index.htm"
