"CIK","CompanyName","EIN","StateOfIncorp","FiscalYearEnd","Type","Act","FileNo","FilmNo","BusinessAddress","MailingAddress","Filings","Format","Description","Filing Date","File/Film Num.","Link"
"0001999290","Blackstone Infrastructure Green Co-Invest 3 L.P.CIK#:0001999290 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0001999290-23-000001 (33 Act)  Size: 15 KB","2023-12-05","","https://www.sec.gov/Archives/edgar/data/1999290/000199929023000001/0001999290-23-000001-index.htm"
"0002000744","Blackstone Credit Rated Fund Trust LPCIK#:0002000744 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0002000744-23-000001 (33 Act)  Size: 10 KB","2023-11-30","","https://www.sec.gov/Archives/edgar/data/2000744/000200074423000001/0002000744-23-000001-index.htm"
"0002004899","Blackstone Aurelia Co-Invest (CYM) L.P.CIK#:0002004899 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0002004899-24-000001 (33 Act)  Size: 14 KB","2024-01-31","","https://www.sec.gov/Archives/edgar/data/2004899/000200489924000001/0002004899-24-000001-index.htm"
"0002004932","Blackstone Cornerstone Co-Invest (CYM) L.P.CIK#:0002004932 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0002004932-24-000001 (33 Act)  Size: 14 KB","2024-02-01","","https://www.sec.gov/Archives/edgar/data/2004932/000200493224000001/0002004932-24-000001-index.htm"
"0002009372","Blackstone Cornerstone Co-Invest (LUX) SCSpCIK#:0002009372 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0002009372-24-000001 (33 Act)  Size: 8 KB","2024-02-01","","https://www.sec.gov/Archives/edgar/data/2009372/000200937224000001/0002009372-24-000001-index.htm"
"0002009874","Blackstone Real Estate Income Trust iCapital Canada Access Fund, L.P.CIK#:0002009874 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, item 06b Acc-no: 0000897069-24-000230 (33 Act)  Size: 7 KB","2024-01-31","","https://www.sec.gov/Archives/edgar/data/2009874/000089706924000230/0000897069-24-000230-index.htm"
"0002013361","Blackstone Fireworks Partners (CYM) Feeder L.P.CIK#:0002013361 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0002013361-24-000001 (33 Act)  Size: 13 KB","2024-03-15","","https://www.sec.gov/Archives/edgar/data/2013361/000201336124000001/0002013361-24-000001-index.htm"
"0002015003","Blackstone Americas Logistics L.P.CIK#:0002015003 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0002015003-24-000001 (33 Act)  Size: 27 KB","2024-08-27","","https://www.sec.gov/Archives/edgar/data/2015003/000201500324000001/0002015003-24-000001-index.htm"
"0002015103","Blackstone Americas Logistics F.2 L.P.CIK#:0002015103 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0002015103-24-000001 (33 Act)  Size: 28 KB","2024-08-27","","https://www.sec.gov/Archives/edgar/data/2015103/000201510324000001/0002015103-24-000001-index.htm"
"0002015310","Blackstone Americas Logistics F.1 L.P.CIK#:0002015310 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0002015310-24-000001 (33 Act)  Size: 28 KB","2024-08-27","","https://www.sec.gov/Archives/edgar/data/2015310/000201531024000001/0002015310-24-000001-index.htm"
"0002015511","Blackstone Infrastructure Partners Europe Bridge Fund (Lux) SCSpCIK#:0002015511 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0002015511-24-000001 (33 Act)  Size: 11 KB","2024-03-28","","https://www.sec.gov/Archives/edgar/data/2015511/000201551124000001/0002015511-24-000001-index.htm"
"0002023535","Blackstone BGREEN III Co-Investment Fund G SCSpCIK#:0002023535 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0002023535-24-000001 (33 Act)  Size: 14 KB","2024-05-22","","https://www.sec.gov/Archives/edgar/data/2023535/000202353524000001/0002023535-24-000001-index.htm"
"0002023640","Blackstone Life Sciences VI L.P.CIK#:0002023640 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0002023640-24-000001 (33 Act)  Size: 19 KB","2024-12-17","","https://www.sec.gov/Archives/edgar/data/2023640/000202364024000001/0002023640-24-000001-index.htm"
"0002024852","Blackstone Tactical Opportunities Fund (Rio Co-Invest) (CYM) L.P.CIK#:0002024852 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0002024852-24-000001 (33 Act)  Size: 13 KB","2024-07-12","","https://www.sec.gov/Archives/edgar/data/2024852/000202485224000001/0002024852-24-000001-index.htm"
"0002025749","Blackstone Capital Opportunities Fund V (LUX) Feeder SCSpCIK#:0002025749 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0002025751-24-000003 (33 Act)  Size: 14 KB","2024-06-26","","https://www.sec.gov/Archives/edgar/data/2025749/000202575124000003/0002025751-24-000003-index.htm"
"0002025750","Blackstone Capital Opportunities Fund V (LUX) SCSpCIK#:0002025750 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0002025751-24-000002 (33 Act)  Size: 14 KB","2024-06-26","","https://www.sec.gov/Archives/edgar/data/2025750/000202575124000002/0002025751-24-000002-index.htm"
"0002025751","Blackstone Capital Opportunities Feeder Fund V LPCIK#:0002025751 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0002025751-24-000001 (33 Act)  Size: 15 KB","2024-06-26","","https://www.sec.gov/Archives/edgar/data/2025751/000202575124000001/0002025751-24-000001-index.htm"
"0002025975","Blackstone Capital Opportunities Fund V LPCIK#:0002025975 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0002025975-24-000001 (33 Act)  Size: 15 KB","2024-06-26","","https://www.sec.gov/Archives/edgar/data/2025975/000202597524000001/0002025975-24-000001-index.htm"
"0002026410","Blackstone Life Sciences VI (LUX) SCSpCIK#:0002026410 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0002026410-24-000001 (33 Act)  Size: 17 KB","2024-12-17","","https://www.sec.gov/Archives/edgar/data/2026410/000202641024000001/0002026410-24-000001-index.htm"
"0002029745","Blackstone Americas Logistics (LUX) SCSpCIK#:0002029745 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0002029745-24-000001 (33 Act)  Size: 10 KB","2024-08-27","","https://www.sec.gov/Archives/edgar/data/2029745/000202974524000001/0002029745-24-000001-index.htm"
"0002029780","Blackstone Capital Opportunities Feeder Fund V-R LPCIK#:0002029780 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0002029780-24-000001 (33 Act)  Size: 15 KB","2024-07-16","","https://www.sec.gov/Archives/edgar/data/2029780/000202978024000001/0002029780-24-000001-index.htm"
"0002029996","Blackstone Hermes Co-Invest (CYM) L.P.CIK#:0002029996 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0002029996-24-000002 (33 Act)  Size: 14 KB","2024-07-25","","https://www.sec.gov/Archives/edgar/data/2029996/000202999624000002/0002029996-24-000002-index.htm"
"0002030185","Blackstone Astro Co-Investment Partners L.P.CIK#:0002030185 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0002030185-24-000001 (33 Act)  Size: 23 KB","2024-08-02","","https://www.sec.gov/Archives/edgar/data/2030185/000203018524000001/0002030185-24-000001-index.htm"
"0002030243","Blackstone Cooper Issuer L.L.C.CIK#:0002030243 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0002030243-24-000002 (33 Act)  Size: 10 KB","2024-09-24","","https://www.sec.gov/Archives/edgar/data/2030243/000203024324000002/0002030243-24-000002-index.htm"
"0002030772","Blackstone Infrastructure Strategies L.P.CIK#:0002030772 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0002030772-24-000004 (33 Act)  Size: 24 KB","2024-12-31","","https://www.sec.gov/Archives/edgar/data/2030772/000203077224000004/0002030772-24-000004-index.htm"
"0002038656","Blackstone COF V Co-Investment Fund (LUX) SCSpCIK#:0002038656 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0002038656-24-000001 (33 Act)  Size: 13 KB","2024-10-15","","https://www.sec.gov/Archives/edgar/data/2038656/000203865624000001/0002038656-24-000001-index.htm"
"0002038709","Blackstone COF V Co-Investment Feeder Fund LPCIK#:0002038709 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0002038709-24-000001 (33 Act)  Size: 14 KB","2024-10-15","","https://www.sec.gov/Archives/edgar/data/2038709/000203870924000001/0002038709-24-000001-index.htm"
"0002038712","Blackstone COF V Co-Investment Feeder Fund (LUX) SCSpCIK#:0002038712 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0002038712-24-000001 (33 Act)  Size: 13 KB","2024-10-15","","https://www.sec.gov/Archives/edgar/data/2038712/000203871224000001/0002038712-24-000001-index.htm"
"0002038716","Blackstone COF V Co-Investment Fund LPCIK#:0002038716 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0002038716-24-000001 (33 Act)  Size: 14 KB","2024-10-15","","https://www.sec.gov/Archives/edgar/data/2038716/000203871624000001/0002038716-24-000001-index.htm"
"0002038793","Blackstone Credit ABC Fund LPCIK#:0002038793 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0002038793-24-000001 (33 Act)  Size: 14 KB","2024-09-26","","https://www.sec.gov/Archives/edgar/data/2038793/000203879324000001/0002038793-24-000001-index.htm"
"0002042301","Blackstone Private Equity Strategies Fund SICAVCIK#:0002042301 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, item 06b Acc-no: 0002042301-24-000001 (33 Act)  Size: 9 KB","2024-10-29","","https://www.sec.gov/Archives/edgar/data/2042301/000204230124000001/0002042301-24-000001-index.htm"
"0002042790","Blackstone Radar Partners (CYM) L.P.CIK#:0002042790 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0002042790-25-000002 (33 Act)  Size: 16 KB","2025-06-10","","https://www.sec.gov/Archives/edgar/data/2042790/000204279025000002/0002042790-25-000002-index.htm"
"0002042794","Blackstone Burgundy Partners (CYM) Feeder L.P.CIK#:0002042794 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0002043089-24-000002 (33 Act)  Size: 16 KB","2024-11-25","","https://www.sec.gov/Archives/edgar/data/2042794/000204308924000002/0002043089-24-000002-index.htm"
"0002043089","Blackstone Burgundy Partners L.P.CIK#:0002043089 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0002043089-24-000001 (33 Act)  Size: 16 KB","2024-11-25","","https://www.sec.gov/Archives/edgar/data/2043089/000204308924000001/0002043089-24-000001-index.htm"
"0002045057","Blackstone Capital Partners Asia III (LUX) SCSpCIK#:0002045057 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0002045057-25-000001 (33 Act)  Size: 11 KB","2025-01-29","","https://www.sec.gov/Archives/edgar/data/2045057/000204505725000001/0002045057-25-000001-index.htm"
"0002045140","Blackstone Einstein Co-Invest L.P.CIK#:0002045140 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0002045140-24-000001 (33 Act)  Size: 14 KB","2024-12-23","","https://www.sec.gov/Archives/edgar/data/2045140/000204514024000001/0002045140-24-000001-index.htm"
"0002045290","Blackstone Capital Partners Asia III L.P.CIK#:0002045290 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0002045290-25-000001 (33 Act)  Size: 17 KB","2025-01-29","","https://www.sec.gov/Archives/edgar/data/2045290/000204529025000001/0002045290-25-000001-index.htm"
"0002045918","Blackstone Americas Logistics F.2-A L.P.CIK#:0002045918 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0002045918-24-000001 (33 Act)  Size: 26 KB","2024-12-20","","https://www.sec.gov/Archives/edgar/data/2045918/000204591824000001/0002045918-24-000001-index.htm"
"0002047932","Blackstone Tactical Opportunities Fund (Seaside 2.0 Co-Invest) (ONT) L.P.CIK#:0002047932 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0002047932-24-000001 (33 Act)  Size: 13 KB","2024-12-23","","https://www.sec.gov/Archives/edgar/data/2047932/000204793224000001/0002047932-24-000001-index.htm"
"0002048821","Blackstone Boardwalk Co-Invest L.P.CIK#:0002048821 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0002048821-24-000001 (33 Act)  Size: 14 KB","2024-12-23","","https://www.sec.gov/Archives/edgar/data/2048821/000204882124000001/0002048821-24-000001-index.htm"
"0002049228","Infrastructure Investments L.P.CIK#:0002049228 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0002049228-24-000001 (33 Act)  Size: 14 KB","2024-12-20","","https://www.sec.gov/Archives/edgar/data/2049228/000204922824000001/0002049228-24-000001-index.htm"
"0002049733","Blackstone Private Real Estate Credit & Income FundCIK#:0002049733 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, item 06b Acc-no: 0002049733-25-000002 (33 Act)  Size: 11 KB","2025-05-02","","https://www.sec.gov/Archives/edgar/data/2049733/000204973325000002/0002049733-25-000002-index.htm"
"0002050229","Blackstone Infrastructure Strategies (TE) L.P.CIK#:0002050229 (see all company filings)","","","","","","","","","","D","Documents","Notice of Exempt Offering of Securities, items 06b, 3C, and 3C.7 Acc-no: 0002050229-24-000001 (33 Act)  Size: 17 KB","2024-12-31","","https://www.sec.gov/Archives/edgar/data/2050229/000205022924000001/0002050229-24-000001-index.htm"
